id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
ASK0052.0001.001,The economic condition of The Philippines:  with illustrations / Max L. Tornow. Manila and The Philippines / A. Falkner von Sonnenburg.," Tornow, Max L.",['The economic condition of The Philippines:  with illustrations / Max L. Tornow. Manila and The Philippines / A. Falkner von Sonnenburg.'],"[' Tornow, Max L.', 'Falkner von Sonnenburg, A. Manila and The Philippines.']",Washington :,"National Geographic Society,",1899.,"['In: National geographic magazine. -- Vol. 10, no. 2 (February 1899).', 'Title from cover.', 'Microfilm. [New York, N.Y.] : New York Public Library Photographic Service, 1978. 1 microfilm reel ; 35 mm. ""BFG p.v. 4 [no.] 8.""']",['eng: English'],"['Philippines -- Economic conditions.', 'Manila (Philippines)']"
ADT4331.0001.001,Manifiesto al pais sobre los sucesos de Cavite:  y Memoria sobre la administration y gobierno de las Islas Filipinas / por D. Cárlos María de la Torre.," Torre, Cárlos María de la.",['Manifiesto al pais sobre los sucesos de Cavite:  y Memoria sobre la administration y gobierno de las Islas Filipinas / por D. Cárlos María de la Torre.'],"[' Torre, Cárlos María de la.']",Madrid :,"G. Hernando,",1872.,"['Microfilm. [New York] : New York Public Library Photographic Service, 1978. 1 reel ; 35 mm. ""BFG p.v. 3 [no.] 9.""']",['spa: Spanish'],['Philippines -- History']
ABE5705.0001.001,"Cuba en la vida internacional, discursos ..."," Torriente y Peraza, Cosme de la, 1872-","['Cuba en la vida internacional, discursos ...']","[' Torriente y Peraza, Cosme de la, 1872-']","Habana,","Impr. de Rambla, Bouza y ca.,",1922.,[],['spa: Spanish'],"['Cuba -- Foreign relations', 'League of Nations -- Cuba.']"
AEX6993.0001.001,Cuba y los Estados Unidos;," Torriente y Peraza, Cosme de la, 1872-",['Cuba y los Estados Unidos;'],"[' Torriente y Peraza, Cosme de la, 1872-', 'Scott, James Brown, 1866-1943.']","Habana,","Imp. de Rambla, Bouza y ca.,",1929.,[],['spa: Spanish'],"['Cuba -- Foreign relations -- United States', 'United States -- Foreign relations -- Cuba.', 'League of Nations -- Cuba.']"
AEX7064.0001.001,"Labor internacional; discursos, prologo de Enrique Jose Varona."," Torriente y Peraza, Cosme de la, 1872-","['Labor internacional; discursos, prologo de Enrique Jose Varona.']","[' Torriente y Peraza, Cosme de la, 1872-']","Habana,","Impr. de Rambla, Bouza y ca,",1924.,[],['spa: Spanish'],"['World politics.', 'Cuba -- Foreign relations -- United States.', 'United States -- Foreign relations -- Cuba.', 'League of Nations.']"
AHM5466.0001.001,"En defensa de los derechos del hombre y del ciudadano; recurso de inconstitucionalidad establecido por Arturo Miró, Sixto Aquino y Leopoldo Benítez contra el decreto del presidente de la república que suspendió las reuniones públicas de carácter político y la resolución del alcalde de municipal de la Habana que aplicó dicho decreto."," Torriente, Cosme de la, b. 1872.","['En defensa de los derechos del hombre y del ciudadano; recurso de inconstitucionalidad establecido por Arturo Miró, Sixto Aquino y Leopoldo Benítez contra el decreto del presidente de la república que suspendió las reuniones públicas de carácter político y la resolución del alcalde de municipal de la Habana que aplicó dicho decreto.']","[' Torriente, Cosme de la, b. 1872.', 'Miró Barnet, Arturo.', 'Aquino y Padrón, Sixto.', 'Benitez y Alonso, Leopoldo.']","Habana,","Impr. de Rambla, Bouza y ca.,",1930.,['At head of title: Cosme de la Torriente.'],['spa: Spanish'],"['Assembly, Right of -- Cuba.', 'Public meetings -- Cuba.', 'Constitutional law -- Cuba']"
AJU4002.0178.001,"I. Cuba, Bustamante and the Permanent court of international justice. II. Cuba, the United States of America and the League of nations. Addresses delivered March 1 and 5, 1922, in connection with the fifth annual meeting of the Cuban society of international law, Havana, Cuba, by Cosme de la Torriente ...  [Vol. 78, no. 1]"," Torriente, Cosme de la, b. 1872.","['I. Cuba, Bustamante and the Permanent court of international justice. II. Cuba, the United States of America and the League of nations. Addresses delivered March 1 and 5, 1922, in connection with the fifth annual meeting of the Cuban society of international law, Havana, Cuba, by Cosme de la Torriente ...  [Vol. 78, no. 1]']","[' Torriente, Cosme de la, b. 1872.']","New York city,",American association for international conciliation,[1922],[],['eng: English'],"['Cuba -- Foreign relations', 'Permanent Court of International Justice.', 'League of Nations.']"
AHN1319.0001.001,La enmienda Platt y el tratado permanente.," Torriente, Cosme de la, b. 1872.",['La enmienda Platt y el tratado permanente.'],"[' Torriente, Cosme de la, b. 1872.']","Habana,","Impr. de Rambla Bouza y ca.,",1930.,[],['spa: Spanish'],"['Cuba -- Foreign relations -- United States', 'United States -- Foreign relations -- Cuba.']"
APU1031.0001.001,"Arte de la lengua tagala y manual tagalog para la administracion de los ss. sacramentos:  manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno / que de orden de sus superiores compuso Fray Sebastian de Totanes.  [Vol. 1, no. 1]"," Totanes, Sebastian de, 1687-1748.","['Arte de la lengua tagala y manual tagalog para la administracion de los ss. sacramentos:  manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno / que de orden de sus superiores compuso Fray Sebastian de Totanes.  [Vol. 1, no. 1]']","[' Totanes, Sebastian de, 1687-1748.', 'American Philosophical Society. Library.']",Binondo :,"Imprenta de Miguel Sanchez y C.²,",1865.,"['""Arte de la lengua Tagala y manual Tagalog para la administracion de los ss. sacramentos"" -- 131 p. ; ""Manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno"" -- 166 p.', 'P. 1-4 bound between p. viii and ix (vol. 1.)', 'Microfilm no. 39.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['spa: Spanish'],"['Tagalog language -- Grammar.', 'Sacraments -- Catholic church.']"
APU1031.0002.001,"Arte de la lengua tagala y manual tagalog para la administracion de los ss. sacramentos:  manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno / que de orden de sus superiores compuso Fray Sebastian de Totanes.  [Vol. 2, no. 1]"," Totanes, Sebastian de, 1687-1748.","['Arte de la lengua tagala y manual tagalog para la administracion de los ss. sacramentos:  manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno / que de orden de sus superiores compuso Fray Sebastian de Totanes.  [Vol. 2, no. 1]']","[' Totanes, Sebastian de, 1687-1748.', 'American Philosophical Society. Library.']",Binondo :,"Imprenta de Miguel Sanchez y C.²,",1865.,"['""Arte de la lengua Tagala y manual Tagalog para la administracion de los ss. sacramentos"" -- 131 p. ; ""Manual Tagalog para auxilio de los religiosos de esta santa provincia de San Gregorio Magno"" -- 166 p.', 'P. 1-4 bound between p. viii and ix (vol. 1.)', 'Microfilm no. 39.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['spa: Spanish'],"['Tagalog language -- Grammar.', 'Sacraments -- Catholic church.']"
AFJ6819.0001.001,The rebellion of 1895. A complete and concise account of the insurrection in the republic of Hawaii. The correspondence between Liliuokalani and the government ...," [Towse, Ed], 1867-",['The rebellion of 1895. A complete and concise account of the insurrection in the republic of Hawaii. The correspondence between Liliuokalani and the government ...'],"[' [Towse, Ed], 1867-']",[Honolulu],"The Hawaiian star,",1895.,[],['eng: English'],['Hawaii -- History']
AEZ2961.0001.001,Los ciento cincuenta libros mas notables que los cubanos han escrito.," Trelles y Govín, Carlos Manual, 1866-",['Los ciento cincuenta libros mas notables que los cubanos han escrito.'],"[' Trelles y Govín, Carlos Manual, 1866-']","Habana,","Impr. ""El Siglo XX,"" de A. Miranda,",1914.,[],['spa: Spanish'],"['Cuban literature -- Bibliography.', 'Best books -- Cuban literature.']"
AFJ6806.0001.001,"Tribute to Charles R. Bishop, January 25, 1912, Honolulu, H. I.",,"['Tribute to Charles R. Bishop, January 25, 1912, Honolulu, H. I.']",[],,,,[],['eng: English'],"['Bishop, Charles Reed, -- 1822-1915.']"
ADT4137.0001.001,La campaña filipina I. El General Blanco y la insurrección /:  impressions de un soldado. Felipe Trigo.," Trigo, Felipe, 1864-1916.",['La campaña filipina I. El General Blanco y la insurrección /:  impressions de un soldado. Felipe Trigo.'],"[' Trigo, Felipe, 1864-1916.']",Madrid :,"F. Fé,",1897.,"['No more published (?)', 'Includes bibliographical references.', 'Microfilm. [New York] : New York Public Library Photographic Service, 1978, 1 reel ; 35 mm. ""BFG p.v. 3 [no.] 4.""']",['spa: Spanish'],['Philippines -- History']
AKK7851.0001.001,Die Philippinen : ein kulturgeographischer Rück- und Ausblick / von Walther Tuckermann.," Tuckermann, Walther, 1880-",['Die Philippinen : ein kulturgeographischer Rück- und Ausblick / von Walther Tuckermann.'],"[' Tuckermann, Walther, 1880-']",Leipzig :,"B.G. Teubner,",1926.,"['""Literaturübersicht"": p. [117]-128.']",['ger: German'],['Philippines.']
ACK8437.0001.001,Les hommes de révolution Aguinaldo et les Philippins / par Henri Turot; préface par Jean Jaures.," Turot, Henri, 1865-","['Les hommes de révolution Aguinaldo et les Philippins / par Henri Turot; préface par Jean Jaures.', 'Aguinaldo et les Philippins']","[' Turot, Henri, 1865-']","Paris,","L. Cerf,",1900.,[],['fre: French'],"['Aguinaldo, Emilio, -- 1869-1964.']"
APU1032.0001.001,"Les manuscrits Lampongs:  en possesion de M. le Baron Sloet van de Beele, (ancien gouverneur-general des indes neerlandaises) / publies par H.N. Van Der Tuuk."," Tuuk, Hermanus Neubronner van der, 1825-1894.","['Les manuscrits Lampongs:  en possesion de M. le Baron Sloet van de Beele, (ancien gouverneur-general des indes neerlandaises) / publies par H.N. Van Der Tuuk.']","[' Tuuk, Hermanus Neubronner van der, 1825-1894.', 'Sloet van de Beele, Ludolf Anne Jan Wilt, Baron, 1806-1890.', 'Philippine Project Material.']",Leide :,"T. Hooiberg Et Fils, Libraires-Editeurs,",1868.,"['Microfilm no. 39.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['fre: French'],"['Manuscripts, Lampung.', 'Lampung language -- Texts.']"
ACV6914.0001.001,"Roughing it, by Mark Twain [pseud.]"," Twain, Mark, 1835-1910.","['Roughing it, by Mark Twain [pseud.]']","[' Twain, Mark, 1835-1910.']","New York,","Harper & brothers,",1924.,"['""Mississippi edition.""']",['eng: English'],"['West (U.S.) -- Description and travel', 'Hawaii -- Description and travel']"
ACV6910.0001.001,"Roughing it, by Mark Twain [pseud.]  [Vol. 1, no. 1]"," Twain, Mark, 1835-1910.","['Roughing it, by Mark Twain [pseud.]  [Vol. 1, no. 1]']","[' Twain, Mark, 1835-1910.']","New York,",Harper & brothers,[1913],[],['eng: English'],"['West (U.S.) -- Description and travel.', 'Hawaii -- Description and travel.']"
ACV6910.0001.002,"Roughing it, by Mark Twain [pseud.]  [Vol. 1, no. 2]"," Twain, Mark, 1835-1910.","['Roughing it, by Mark Twain [pseud.]  [Vol. 1, no. 2]']","[' Twain, Mark, 1835-1910.']","New York,",Harper & brothers,[1913],[],['eng: English'],"['West (U.S.) -- Description and travel.', 'Hawaii -- Description and travel.']"
AFJ6820.0001.001,Two weeks of Hawaiian history.,,['Two weeks of Hawaiian history.'],[],"Honolulu,","Hawaiian gazette company,",1893.,[],['eng: English'],['Hawaii -- History']
ADH9887.0001.001,"Kelea: the surf-rider, a romance of pagan Hawaii, by Alex. Stevenson Twombly."," Twombly, Alexander S. (Alexander Stevenson), 1832-1907.","['Kelea: the surf-rider, a romance of pagan Hawaii, by Alex. Stevenson Twombly.']","[' Twombly, Alexander S. (Alexander Stevenson), 1832-1907.']","New York,","Fords, Howard & Hulbert,",1900.,[],['eng: English'],['Hawaii -- Social life and customs.']
ATK4452.0001.001,"Pacasaritaan ti panagbiag ni Principe D. Hector del Dia : sadi Hungria, inolog quen inornos ti saó ti Iloco / ni Srta U. O. F.", U. O. F.,"['Pacasaritaan ti panagbiag ni Principe D. Hector del Dia : sadi Hungria, inolog quen inornos ti saó ti Iloco / ni Srta U. O. F.']",[' U. O. F.'],Vigan :,"Imp. de ""El Tiempo Catolico"",",1918.,['In Iloko.'],['ilo: ilo'],"['Corridos.', 'Iloko literature.']"
AQL8698.0001.001,"Pacasaritaan ti panagbiag ni Principe D. Hector del Dia:  sadi Hungria, inolog quen inornos ti saó ti Iloco / ni Srta U. O. F.", U. O. F.,"['Pacasaritaan ti panagbiag ni Principe D. Hector del Dia:  sadi Hungria, inolog quen inornos ti saó ti Iloco / ni Srta U. O. F.']","[' U. O. F.', 'American Philosophical Society. Library.']",Vigan :,"Imp. de ""El Tiempo Catolico"",",1918.,"['Microfilm no. 17', 'In Iloko.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['ilo: ilo'],"['Corridos.', 'Iloko literature.']"
AGX9552.0001.001,Coast pilot notes on Hawaiian Islands.,U.S. Coast and Geodetic Survey.,['Coast pilot notes on Hawaiian Islands.'],"['U.S. Coast and Geodetic Survey.', 'Miller, E. Vance.']","Washington,","Govt. print. off.,",1912.,[],['eng: English'],['Pilot guides -- Hawaii.']
ADU6798.1903.001,"Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1903]",U.S. Coast and Geodetic Survey.,"['Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1903]']","['U.S. Coast and Geodetic Survey.', 'U.S. Coast and Geodetic Survey. Magnetic Observatory, Crab Island, Porto Rico.']",,,,"['At head of title, 1903-1904-- :Department of Commerce and Labor. Coast and Geodetic Survey. O. H. Tittman, superintendent.']",['eng: English'],['Geomagnetism -- Observations']
ADU6798.1905.001,"Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1905]",U.S. Coast and Geodetic Survey.,"['Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1905]']","['U.S. Coast and Geodetic Survey.', 'U.S. Coast and Geodetic Survey. Magnetic Observatory, Crab Island, Porto Rico.']",,,,"['At head of title, 1903-1904-- :Department of Commerce and Labor. Coast and Geodetic Survey. O. H. Tittman, superintendent.']",['eng: English'],['Geomagnetism -- Observations']
ADU6798.1907.001,"Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1907]",U.S. Coast and Geodetic Survey.,"['Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1907]']","['U.S. Coast and Geodetic Survey.', 'U.S. Coast and Geodetic Survey. Magnetic Observatory, Crab Island, Porto Rico.']",,,,"['At head of title, 1903-1904-- :Department of Commerce and Labor. Coast and Geodetic Survey. O. H. Tittman, superintendent.']",['eng: English'],['Geomagnetism -- Observations']
ADU6798.1909.001,"Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1909]",U.S. Coast and Geodetic Survey.,"['Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1909]']","['U.S. Coast and Geodetic Survey.', 'U.S. Coast and Geodetic Survey. Magnetic Observatory, Crab Island, Porto Rico.']",,,,"['At head of title, 1903-1904-- :Department of Commerce and Labor. Coast and Geodetic Survey. O. H. Tittman, superintendent.']",['eng: English'],['Geomagnetism -- Observations']
ADU6798.1911.001,"Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1911]",U.S. Coast and Geodetic Survey.,"['Results of observations made at the Coast and Geodetic Survey Magnetic Observatory at Vieques, Porto Rico. [1911]']","['U.S. Coast and Geodetic Survey.', 'U.S. Coast and Geodetic Survey. Magnetic Observatory, Crab Island, Porto Rico.']",,,,"['At head of title, 1903-1904-- :Department of Commerce and Labor. Coast and Geodetic Survey. O. H. Tittman, superintendent.']",['eng: English'],['Geomagnetism -- Observations']
